msg_id,timestamp_recv,msg_size_bytes
21366,1745256093.3207433,63712
21367,1745256093.3208814,65160
21368,1745256093.3209455,65160
21369,1745256093.321021,65160
21370,1745256093.3210807,65160
21371,1745256093.321163,70952
21372,1745256093.3211968,65160
21373,1745256093.3212686,65160
21374,1745256093.3213177,65160
21375,1745256093.3213897,65160
21376,1745256093.3214538,65160
21377,1745256093.3214777,26256
21378,1745256093.3313565,65160
21379,1745256093.3314025,65160
21380,1745256093.3314888,65160
21381,1745256093.331541,65160
21382,1745256093.3316355,76744
21383,1745256093.3316698,65160
21384,1745256093.331731,65160
21385,1745256093.3317826,65160
21386,1745256093.3319454,65160
21387,1745256093.331981,65160
21388,1745256093.3320167,65160
21389,1745256093.3320453,65160
21390,1745256093.3320951,76744
21391,1745256093.3321295,65160
21392,1745256093.332174,72592
21393,1745256093.3420238,65160
21394,1745256093.3420703,65160
21395,1745256093.3421397,65160
21396,1745256093.3421926,65160
21397,1745256093.342283,76744
21398,1745256093.3423433,65160
21399,1745256093.3424041,65160
21400,1745256093.3424575,65160
21401,1745256093.3425176,65160
21402,1745256093.3425865,65160
21403,1745256093.3426676,76744
21404,1745256093.342707,65160
21405,1745256093.3427677,65160
21406,1745256093.3428361,65160
21407,1745256093.3428843,72592
21408,1745256093.3527176,65160
21409,1745256093.3527443,65160
21410,1745256093.3527837,65160
21411,1745256093.3528128,65160
21412,1745256093.352895,76744
21413,1745256093.3529916,65160
21414,1745256093.3531027,65160
21415,1745256093.3531628,65160
21416,1745256093.353224,65160
21417,1745256093.3532755,65160
21418,1745256093.3533583,76744
21419,1745256093.353422,65160
21420,1745256093.3534794,65160
21421,1745256093.353679,65160
21422,1745256093.3537545,72592
21423,1745256093.363539,65160
21424,1745256093.3636098,65160
21425,1745256093.3636723,65160
21426,1745256093.3637245,65160
21427,1745256093.363815,79640
21428,1745256093.3638504,65160
21429,1745256093.3639107,65160
21430,1745256093.3640373,65160
21431,1745256093.3640652,65160
21432,1745256093.3641043,65160
21433,1745256093.364133,65160
21434,1745256093.3641868,79640
21435,1745256093.3642204,65160
21436,1745256093.364261,65160
21437,1745256093.3642867,66800
21438,1745256093.374209,65160
21439,1745256093.3742423,65160
21440,1745256093.3742704,55024
21441,1745256093.374321,75296
21442,1745256093.37437,79640
21443,1745256093.3745103,65160
21444,1745256093.3745654,65160
21445,1745256093.3745987,65160
21446,1745256093.374643,65160
21447,1745256093.3747153,144800
21448,1745256093.3747404,65160
21449,1745256093.3747892,65160
21450,1745256093.374811,65160
21451,1745256093.3748524,65848
21452,1745256093.374981,952
21453,1745256093.3850718,65160
21454,1745256093.3851175,65160
21455,1745256093.385186,65160
21456,1745256093.3852584,65160
21457,1745256093.3853488,79640
21458,1745256093.3853862,65160
21459,1745256093.3854513,65160
21460,1745256093.3855047,65160
21461,1745256093.3855646,65160
21462,1745256093.3856354,65160
21463,1745256093.3857677,65160
21464,1745256093.3858254,65160
21465,1745256093.3858852,65160
21466,1745256093.3859315,65160
21467,1745256093.3859806,81280
21468,1745256093.395771,65160
21469,1745256093.3958433,65160
21470,1745256093.3959036,65160
21471,1745256093.3959591,65160
21472,1745256093.3960485,79640
21473,1745256093.396086,65160
21474,1745256093.3961606,65160
21475,1745256093.3962927,65160
21476,1745256093.39635,65160
21477,1745256093.3964183,65160
21478,1745256093.396471,65160
21479,1745256093.396574,89776
21480,1745256093.3966231,65160
21481,1745256093.3966339,1448
21482,1745256093.3966873,65160
21483,1745256093.396731,55216
21484,1745256093.4063966,65160
21485,1745256093.4064448,65160
21486,1745256093.4065278,65160
21487,1745256093.40658,65160
21488,1745256093.406677,91224
21489,1745256093.4067154,65160
21490,1745256093.4067807,65160
21491,1745256093.4068322,65160
21492,1745256093.4070055,65160
21493,1745256093.40704,65160
21494,1745256093.4070756,65160
21495,1745256093.4071052,65160
21496,1745256093.4071598,91224
21497,1745256093.407194,65160
21498,1745256093.4072094,43632
21499,1745256093.417065,65160
21500,1745256093.4171116,65160
21501,1745256093.4171803,65160
21502,1745256093.4172328,65160
21503,1745256093.417345,91224
21504,1745256093.4173846,65160
21505,1745256093.4174507,65160
21506,1745256093.4175012,65160
21507,1745256093.4175618,65160
21508,1745256093.417634,65160
21509,1745256093.4177208,91224
21510,1745256093.4177597,65160
21511,1745256093.4178228,65160
21512,1745256093.4178908,65160
21513,1745256093.4179184,43632
21514,1745256093.4277787,65160
21515,1745256093.428023,286704
21516,1745256093.4281015,65160
21517,1745256093.4281495,65160
21518,1745256093.4282045,65160
21519,1745256093.4282696,65160
21520,1745256093.4283574,91224
21521,1745256093.4284205,65160
21522,1745256093.4286656,65160
21523,1745256093.4287138,65160
21524,1745256093.4287813,65160
21525,1745256093.428806,43632
21526,1745256093.4385495,65160
21527,1745256093.4386237,65160
21528,1745256093.438685,65160
21529,1745256093.4387403,65160
21530,1745256093.4388375,97016
21531,1745256093.438886,65160
21532,1745256093.4389582,65160
21533,1745256093.4390724,65160
21534,1745256093.4391065,65160
21535,1745256093.43914,65160
21536,1745256093.4391716,65160
21537,1745256093.4392252,97016
21538,1745256093.439265,65160
21539,1745256093.4393144,97208
21540,1745256093.4491272,65160
21541,1745256093.4491544,65160
21542,1745256093.449199,65160
21543,1745256093.449233,65160
21544,1745256093.4492857,97016
21545,1745256093.4493687,65160
21546,1745256093.4494653,65160
21547,1745256093.4494991,65160
21548,1745256093.449543,65160
21549,1745256093.4495764,65160
21550,1745256093.4496255,97016
21551,1745256093.4496555,65160
21552,1745256093.449689,65160
21553,1745256093.4497175,65160
21554,1745256093.4497406,31096
21555,1745256093.4499006,952
21556,1745256093.4599597,65160
21557,1745256093.460004,65160
21558,1745256093.4600735,65160
21559,1745256093.46013,65160
21560,1745256093.4602954,162176
21561,1745256093.4603324,65160
21562,1745256093.4603937,65160
21563,1745256093.4604552,65160
21564,1745256093.4605272,65160
21565,1745256093.4606187,97016
